,Job Type,Title,Location,Company,Job_Url,Job_Description
199,data+scientist,Front End Developer for Canada's fastest growing ticketing company,Calgary,Showpass,https://stackoverflow.com//jobs/164767/front-end-developer-for-canadas-fastest-growing-showpass,"About this job Compensation: EquityJob type: Full-timeExperience level: Mid-Level, SeniorRole: Frontend DeveloperIndustry: Entertainment, Software Development, TicketingCompany size: 11-50 peopleCompany type: VC FundedTechnologies angularjs, angular-material, sass, angular-ui-bootstrap, ionic-framework Job description THE ROLE: Front End Developer (full-time permanent role) THE LOCATION: Calgary, Alberta THE PERKS:  A unique and fun place to work – flexible hours and vacation policy, in-house chef, fully stocked snack and fresh pressed juice bar, gym membership, dog-friendly office Competitive compensation and benefits package  THE RESPONSIBILITIES:  Work closely with the UX/UI designers and development team to effectively convey product vision and release new features Create, improve and use wireframes, prototypes, style guides, user flows, and efficiently develop UI components for new features Create and improve strategic design and user experience for new and existing features Work closely with clients to create and improve client websites through integrating the Showpass SDK and Wordpress plugin Identify and resolve design/ui/ux problems or inconsistencies Keep up to date with the latest changes in the industry’s standards Take a user-centered design approach and promptly test and iterate your designs Collaborate with other team members and stakeholders  THE QUALIFICATIONS:  Post-secondary education in a Computer/Engineering/Media/Design related field Minimum 5 years work experience with front end development Must have experience working with the following technologies:  AngularJS, Angular Material, Javascript, jQuery, SCSS, Bootstrap, Ionic  Experience working with the following technologies would be an asset:  Python, Django, Swift or similar (Flask, Rails, Node.js, Go)  Experience creating prototypes, storyboards, user flows, etc. Strong problem solving, testing and debugging skills Analytical thinker with the ability to problem solve in a fast-paced work environment Must have a clear understanding of the importance of user-centered design Be passionate about all things UI/UX and other areas of development and innovation Research and showcase knowledge in the industry’s latest trends and technologies Exude confidence when collaborating and communicating closely with teams and other stakeholders to regularly deliver design solutions for approval Be willing to learn from and share knowledge/experience with the rest of the team Ability to champion new ideas and develop creative approaches Must have the hustle and drive to take initiative and make things happen!  NOTE: We will only contact qualified candidates of interest "
200,data+scientist,Intermediate Frontend Developer,Victoria,AppColony,https://stackoverflow.com//jobs/156634/intermediate-frontend-developer-appcolony,"About this job Job type: ContractExperience level: Mid-LevelRole: Frontend DeveloperIndustry: Software DevelopmentCompany size: 11-50 peopleCompany type: PrivateTechnologies javascript, css, html Job description AppColony is looking for a awesome frontend developer with a passion for great web UI. We need a resourceful, intermediate developer who is passionate about making highly usable web apps with custom CMS backends. You are comfortable with the modern frontend ecosystem, and you live for making great UIs that push the limits of the web.  We want developers who are passionate about mobile and have an eye for design. You have an entrepreneurial spirit—you’re always thinking up new ideas and ways that mobile can revolutionize different industries.  We don’t do drama, office politics, or micromanagement. We are a tight-knit group of like-minded developers, designers and analysts. Join us if you want to work at a small company that will never be more than 40 people, where everyone contributes and nobody is a pure manager. We'd prefer people in Victoria, but are open to contractors, either remote or local. Any contractors would have the option to convert to fulltime after a number of months. "
201,data+scientist,Lead Engineer,Montreal,Manulife / John Hancock,https://stackoverflow.com//jobs/173408/lead-engineer-manulife-john-hancock,"About this job Location options: Visa sponsor, Paid relocationJob type: Full-timeExperience level: LeadRole: Backend DeveloperIndustry: Financial Services, Financial TechnologyCompany size: 10k+ peopleCompany type: PublicTechnologies agile, java, javascript, cloud, spring Job description The successful candidate will be hands-on leading the efforts of a talented software engineering team engaged in the development of custom applications used by internal business units. The candidate will take full technical ownership of the delivered solutions, will coach a team of software engineers, and will be engaged in all phases of the software development lifecycle (using Agile methodologies, Continuous Delivery and Continuous Integration) including software architecture and design. As a Lead Engineer, you will:   Reporting to the product manager, you will collaborate with product analysis, software engineers, and operations engineers to uncover pain points and opportunities to deliver new business value through software   Prototype and build new functionality to deliver on key product objectives   Deliver an exceptional user experience to our customers, through the delivery of products and services with strong and scalable architectural design   Maintain and support these services, with accountability for production reliability and usage, and the delivery of new functionality   Develop junior engineers and their growth within the organization   You will bring and continuously build upon the following skills: Required: • Bachelor’s degree in Software Engineering, Computer Science or related field, or equivalent IT experience • 7+ years of experience developing Java based web applications/services • 3+ years of leading/coaching junior engineering staff • Deep knowledge of the Spring Framework and building RESTful micro services • Solid experience in the design/development of Cloud Native applications and/or in the integration of existing solutions to Cloud based platforms • Solid experience developing rich and responsive UI, utilizing one of the JavaScript frameworks (Angular, React, NodeJs, etc.) • Solid experience working with an Agile methodology (Scrum) and iterative development • Experience with practices such as test-driven & behavior-driven development, continuous delivery • Experience with Git and code branching/merging strategies • In depth experience with cloud application development and/or NoSQL database driven application development and/or Servlet driven web application development and/or REST service development.    Assets: • Familiar with dependency injection frameworks (Spring/Guice), high concurrency platforms (Akka/Actor pattern) and Web Services (REST/SOAP). • Experienced with message buses such as RabbitMQ • Strong with NoSQL databases such as MongoDB. • Experienced with container technology (e.g. Docker) • Experienced with source versioning (GIT, SVN, Mercurial) and unit testing (jUnit/xUnit etc). • Experienced with deployment tools such as Gradle and Maven. • Experienced with using Agile development methodology (Scrum, Scaled agile, Kanban). • Experienced with continuous integration tools such as TravisCI, Jenkins or Concourse. Prior testing and QA experience will be considered a definite asset. • Cloud Foundry and other components supporting a highly-automated global engineering platform • Open source! As we accelerate our delivery of world-class experiences, we know embracing open source technologies will help us get there. Any experience with open source is very attractive to us! • Experienced with servlet containers such as Jetty and Tomcat. • Understanding of the fundamentals of capital markets or financial services in support of our service or product offerings (or are ready to learn by doing!) "
202,data+scientist,Senior Lead Backend Software Developer,Bellevue,CenturyLink,https://stackoverflow.com//jobs/169442/senior-lead-backend-software-developer-centurylink,"About this job Compensation: $130k - 150kJob type: Full-timeExperience level: Senior, LeadRole: Backend DeveloperIndustry: Communications, Network Security, TelecommunicationsCompany size: 10k+ peopleCompany type: PublicTechnologies cloud, linux, agile, oop, java Job description Who we are: CenturyLink Cloud is the focal point for all cloud-related development inside the larger CenturyLink Corporation. We consciously maintain our small company/startup feel, while taking advantage of the resources available from such a large company. As such, we have a very strongly focused dev/ops culture, highly skilled agile workforce, with development as our core activity. We build the cloud, we build the applications that run on it, and we make it run. Every day. All the time. It’s what we do. Who we hire: Just like everyone else, we want to hire unbelievably bright developers, who are a joy to work with, love to work with others, solve problems, listen well, and lead as appropriate. Oh, yeah, they have to love to learn new things, too. On top of that, our ideal candidate also should have a passion for cloud computing and for creating applications and services that make developers’ lives easier while helping them create their enterprise-ready applications. Limiting yourself to just one area of the technology stack would be unthinkable for this kind of developer, so we hope that you are comfortable doing everything from creating beautiful, friendly UIs, to crafting logical and easy to use APIs, all the way to writing distributed computing algorithms between applications running on entirely different clouds. Since our teams operate in an extremely Agile culture, using a combination of XP and Kanban practices and processes, you’d be encouraged to collaborate closely, deliver small pieces of working software frequently, work in pairs, write your code test first, and think about things like cycle time and WIP limits. All of this adds up to an exciting, challenging, and always interesting place to work, where hard problems are found and solved every day. Who you are:   You’re the type that gets things done and solves problems. You love coding and are passionate about learning new things and expanding your skills. You want to contribute, and hopefully, one day, create something that matters to you. You want freedom to code, without being interrupted by a crazy amount of meetings and interoffice bureaucracy. You’re a direct but open-minded communicator that’s also transparent and kind. If you’re laid back and appreciate an open door policy that means you can ask anyone anything – this is the job for you! Must Have:  5+ years software development experience is required Must have experience with Software at the System level – experience such as Linux as there will be lots of time spent on a Linux command line. Must have experience with Continuous Integration, Agile Development and frameworks. Skilled in developing in an SOA (Rest/JSON) environment – adept with APIs or microservices. Python or Powershell programming.  Ideal candidate has Full-Stack development experience Excellent communication skills are an absolute must as this person will be communicating daily with partners and engineers through email, phone and web conferences.  Bachelor’s degree or equivalent years of experience.  Nice to Have:  DevOps experience is a big plus.  Prefer someone with some .NET or C# experience or any other modern functional or object-oriented programming language Experience with configuration management automation (preferably through Ansible but Chef, Puppet or Salt are also okay) is a plus. Systems engineer or administration experience is a plus. Any cloud experience (AWS, Azure, etc.) is considered a plus.   "
203,data+scientist,Entry Level Software Engineer,Kirkland,SR Education Group,https://stackoverflow.com//jobs/173700/entry-level-software-engineer-sr-education-group,"About this job Compensation: $70k - 80kJob type: Full-timeExperience level: Junior, Mid-LevelRole: Full Stack DeveloperTechnologies ruby, agile, python Job description Entry Level Software EngineerJob descriptionSR Education Group’s mission is to help students make informed decisions about their education by providing transparent, data-driven, and user-focused products. We embrace a culture of growth, experimentation, and creativity. Our small and agile team allows all members to exercise great responsibility and freedom, allowing each person to have a measurable impact on our business and experience continual growth. We reward results with a unique profit sharing program and encourage self-development through benefits like our tuition reimbursement program.We’re looking for an Entry Level Software Engineer to join our team. Our experienced Ruby on Rails software engineers write and maintain complex code bases, process large amounts of data using machine learning algorithms, and design front-end features to deliver unique value to our users. We embrace an agile mindset, delivering high quality products in a timely manner and working with team members across different divisions, like product and marketing, to come up with the best solutions.Some of the technologies we use:  Languages/Frameworks: Ruby on Rails, JavaScript, jQuery, Polymer, and Backbone Databases: MySQL, MongoDB, Redis Queuing Services: RabbitMQ Search Engines: Elasticsearch Cloud: AWS including the S3, EC2, and Machine Learning platform  Principal Responsibilities:  Maintain and build widgets for a custom in-house CMS Design and write performant code that delivers a seamless end-to-end user experience Integrate large and complex data sets from multiple sources into a single unified system through APIs Scale large datasets across multiple websites using a combination of relational and non-relational databases and search engines Participate in brainstorming sessions to solve difficult problems Provide technical guidance to Product Managers and team members in other divisions  We are looking for passionate, creative, and driven individuals to join our team. We offer a competitive salary as well as a unique profit sharing program: we recognize that it is the individuals on our team that allow us to be successful, so all employees are granted equity in the company after one year and receive annual profit bonuses based on that equity. As your contributions and equity grow over time, these bonuses can grow to substantially increase your overall compensation. The starting salary for this position is $70-$80k with annual profit and performance-based bonuses starting in the employee’s first year.Requirements  B.S. in Computer Science or relevant experience - upcoming & recent graduates are encouraged to apply Experience in languages like Java, Ruby, Python, etc. for web projects - understanding of web frameworks (Rails) is a plus Clear understanding of HTTP and RESTful web standards Understanding of common pitfalls with designing and scaling database-driven applications Understanding of testing best practices Linux/Unix experience Dynamic, self-driven learner that isn't afraid to get their hands dirty Strong problem-solving skills  Title: Entry Level Software EngineerPosition Type: Full-timeCompensation/Salary: $70,000-$80,000 DOEBenefits: Equity sharing; profit- and performance-based bonuses; health, dental, and vision insurance; retirement contributions; competitive & flexible vacation policy (up to 6 weeks with seniority); tuition reimbursement programOur waterfront office is located in downtown, historic Kirkland. We keep our kitchen fully stocked and have ping pong and pool tables, a growing board game collection, and a troop of quirky office dogs. We hope you’ll consider joining us and being a part of our team at SR Education Group.Interested? Send your application via the application form. Visit our website www.sreducationgroup.org for more information about our organization. "
204,fullstack+developer,Software Developer (DevOps),Calgary,Pason Systems,https://stackoverflow.com//jobs/168825/software-developer-devops-pason-systems,"About this job Job type: Full-timeExperience level: Mid-LevelRole: DevOps, System AdministratorIndustry: Agile Software Development, DevOps, Oil & GasCompany size: 501-1k peopleCompany type: PublicTechnologies amazon-web-services, python, java, git, puppet, sysadmin Job description The Role  The Site Reliability Team is responsible for the ongoing operation of Pason’s DataHub and cloud-infrastructure.  We are currently updating and migrating our existing applications and transitioning from traditional on-premise monolithic deployments to daily component-based releases.  As part of this journey, the Site Reliability Team is pioneering the use of Amazon Web Service technologies in Pason and investing heavily in deployment and infrastructure automation. Essential Duties and Responsibilities  Work as part of an agile DevOps team, contributing towards the continued automation of Pason’s infrastructure and software deployments. Automate the deployment of new and existing services for CI, QA and Production environments Evaluate and implement cloud-orchestration tools and frameworks to support the ongoing management of Amazon Web Services such as EC2, ELB, S3, RDS, etc. Propose, validate and implement creative solutions to scaling, performance and cost problems associated with running production and test systems in AWS. Write code to improve the Continuous Delivery pipeline Write code to provision and manage infrastructure within the cloud Support the resolution of production issues Participate in design and code reviews Participate in the team’s 24/7 on-call rotation  Knowledge, Skills, and Abilities  Proficiency in either Python or Java on Linux Experience working with configuration management technologies such as Puppet and Ansible Working in cloud environments (AWS, Google Cloud, Azure, etc) Experience with the Git or equivalent Experience working in an agile development environment (Scrum/Kanban). Build automation / continuous integration / continuous delivery experience  Work Experience  3+ years’ of software development experience working on commercial software projects or software development internship Meaningful or sustained contributions to open source projects or experience with substantial      personal projects is considered an asset  Education  A bachelor’s degree in Computer Science, Software Engineering, Electrical Engineering or Computer Engineering  "
205,fullstack+developer,Front End Developer for Canada's fastest growing ticketing company,Calgary,Showpass,https://stackoverflow.com//jobs/164767/front-end-developer-for-canadas-fastest-growing-showpass,"About this job Compensation: EquityJob type: Full-timeExperience level: Mid-Level, SeniorRole: Frontend DeveloperIndustry: Entertainment, Software Development, TicketingCompany size: 11-50 peopleCompany type: VC FundedTechnologies angularjs, angular-material, sass, angular-ui-bootstrap, ionic-framework Job description THE ROLE: Front End Developer (full-time permanent role) THE LOCATION: Calgary, Alberta THE PERKS:  A unique and fun place to work – flexible hours and vacation policy, in-house chef, fully stocked snack and fresh pressed juice bar, gym membership, dog-friendly office Competitive compensation and benefits package  THE RESPONSIBILITIES:  Work closely with the UX/UI designers and development team to effectively convey product vision and release new features Create, improve and use wireframes, prototypes, style guides, user flows, and efficiently develop UI components for new features Create and improve strategic design and user experience for new and existing features Work closely with clients to create and improve client websites through integrating the Showpass SDK and Wordpress plugin Identify and resolve design/ui/ux problems or inconsistencies Keep up to date with the latest changes in the industry’s standards Take a user-centered design approach and promptly test and iterate your designs Collaborate with other team members and stakeholders  THE QUALIFICATIONS:  Post-secondary education in a Computer/Engineering/Media/Design related field Minimum 5 years work experience with front end development Must have experience working with the following technologies:  AngularJS, Angular Material, Javascript, jQuery, SCSS, Bootstrap, Ionic  Experience working with the following technologies would be an asset:  Python, Django, Swift or similar (Flask, Rails, Node.js, Go)  Experience creating prototypes, storyboards, user flows, etc. Strong problem solving, testing and debugging skills Analytical thinker with the ability to problem solve in a fast-paced work environment Must have a clear understanding of the importance of user-centered design Be passionate about all things UI/UX and other areas of development and innovation Research and showcase knowledge in the industry’s latest trends and technologies Exude confidence when collaborating and communicating closely with teams and other stakeholders to regularly deliver design solutions for approval Be willing to learn from and share knowledge/experience with the rest of the team Ability to champion new ideas and develop creative approaches Must have the hustle and drive to take initiative and make things happen!  NOTE: We will only contact qualified candidates of interest "
206,fullstack+developer,QA Manager,Calgary,3ES Innovation Inc.,https://stackoverflow.com//jobs/162491/qa-manager-3es-innovation-inc,"About this job Job type: Full-timeExperience level: Mid-Level, ManagerRole: QA/Test DeveloperIndustry: Computer Software, Oil & GasCompany size: 51-200 peopleCompany type: PrivateTechnologies javascript, reactjs, sass, c# Job description Company Background: 3esi-Enersight is the leading global provider of solutions for integrated planning in upstream oil and gas. Our software connects all E&P data and workflows from strategy to execution through innovative technology, expert consulting and first-rate customer service. 3esi-Enersight is a dynamic and innovative place to work. With both staff and customers located all over the world, every day is filled with new and exciting challenges. 3esi-Enersight promotes and encourages its staff to think outside of the box and places a high value on innovation and creative problem solving. Position Summary: The QA Manager is accountable for maintaining a high standard of quality across our products by working with the Development Team Leads to ensure that efficient and effective quality assurance practices are applied. The QA Manager is also responsible for supporting, mentoring and the professional development of the Quality Assurance Analysts and is required to manage the allocation of QA resources across seven development teams. The successful candidate also contributes to testing efforts on an as-needed basis.  Key Responsibilities:  Support, mentor and ensure quality professional development of the Quality Assurance Analysts Provide technical expertise and best practices to the QA team Continually seek to improve the effectiveness and efficiency of the quality assurance processes Ensure consistency of quality assurance practices across the development teams Identify test automation opportunities Incorporate on-premise and outsourcing/crowdsourcing resourcing to increase efficiency and reduce cost without sacrificing quality and creating development impediments Contribute to testing efforts when needed   Key Competencies:  Excellent written and verbal communication and interpersonal skills. Ability to build and lead a team of quality assurance experts Deep understanding of testing methodologies, technology, tools and practices Good understanding of CI/CD pipelines Experience delivering high quality software products using different delivery models: desktop, on-premise, hosted, and SaaS  Qualifications:  Bachelor’s degree in a related field and/or equivalent combination of education and experience. Minimum of 5 years of experience in a QA role Minimum of 3 years of experience managing a team Upstream Oil and Gas experience is an asset. Experience managing a QA process that incorporated outsourced/crowdsourced QA is an asset   Position Details:  Full time opportunity Location: Calgary Start: Immediately  "
207,fullstack+developer,Intermediate and Senior-level Full Stack Developers,Calgary,Solium,https://stackoverflow.com//jobs/170441/intermediate-and-senior-level-full-stack-solium,"About this job Location options: Paid relocationJob type: Full-timeExperience level: Mid-Level, SeniorRole: Full Stack DeveloperIndustry: Financial Services, FinTech, SaaSCompany size: 501-1k peopleCompany type: PublicTechnologies java, spring, rest Job description ob description Solium needs Intermediate and Senior-level Full Stack Developers who want to write great programs. Do you want to work with a system that gets a half million logins from one hundred thousand users per month? How about write code for an industry-leading financial services platform that transacts more than ten billion dollars a year? Do you think it would be cool to be a part of the team that expands this platform to transact one trillion dollars for ten million users?  Have you ever wanted to be in a Guild?  Have you yearned to hear ""that sounds great go ahead and try it out""?You aren't dogmatic; you're pragmatic. You know that ""agile"" means adapting to deliver value to customers, not necessarily any of the individual practices surrounding it. You care about automated tests and code reviews, and when the build breaks, you don't run git blame. You find the root cause and fix it. You embrace the hard problems like localization, security, and timezones. You want to move our code, style and performance in the right direction and be an influencer.It doesn't matter if it's Ant or Gradle, Struts or Spring, jQuery or GWT - you know it or you can pick it up. You aim to build commercial products that people use - technology is just a means to an end. We are looking for developers of all experience levels to help us build a fast, reliable, secure, and resilient enterprise platform on a global scale.Things we believe:  Results matter, not the clock.     Code and technology are what we use to solve problems, not the whole of our job. Continuously Improving, learning everyday through pairing, Lunch and Learns and mentorship.      You are passionate about about what you do and you take pride in your craft. Great programmers are great programmers whether they work in Java, .Net, React Native or C++ Free tools are great unless they aren't the best. We use high-end Linux workstations with big monitors and tools like IDEA, JRebel and the Atlassian suite to keep us in the zone.  Skills & Requirements Things we like:    Prior experience with production large-scale distributed systems Familiarity with technologies we use (Java, Spring, GWT, Struts, JPA, EJB, REST)      A hunger for tracking down root causes - no matter how deep the rabbit hole       A BS in CS is appreciated but not necessary with the right background  What you'll do:  Be customer focused - learn about the business to help bring value to our customers Act technology driven - design, implement, and test new functionality    Work closely with QA - we fix our own bugs       Work with Product Management to deliver material value to our clients      Do full stack dev from the DB to the UI       Use your experience to help the whole team get better  What you'll get:           Market rate salary based on experience          An amazing on-boarding experience on Shareworks, Dev Culture, How we do things and even ""reforming"" you from .Net to Java           Participation in annual bonus plan and stock incentives   Share Purchase Plan with company contributions (we are public and profitable!)            Casual Environment - we aren’t a bank, they just happen to be clients 20 Paid Days off + 11 stat holidays (and 5 week sabbatical after 5 years) The occasional spontaneous Nerf War Relocation Assistance available for the right candidates  If you've read this far and you're thinking ""I want to be a part of this"", we agree! Just send an email to dev-careers@solium.com with Intermediate OR Senior Dev Applicant in the subject and we'll talk about how your career is about to get better. These jobs are full time positions in Calgary, Alberta, Canada.  In addition to being a Canadian citizen or having permanent resident status, you must live in Calgary or be willing to move. "
208,fullstack+developer,Senior iOS Developer,Calgary,Robots & Pencils ,https://stackoverflow.com//jobs/164653/senior-ios-developer-robots-pencils,"About this job Job type: Full-timeExperience level: SeniorRole: Mobile DeveloperIndustry: frontier technology, Innovation, Mobile DevelopmentCompany size: 51-200 peopleCompany type: PrivateTechnologies ios, swift, objective-c Job description At Robots and Pencils, we’re expanding and looking for an iOS Developer to join our talented and world class robot team. What do we mean by world class? You’ll get to work with one of the developers who built udacity, and with former lead engineers from major tech companies like Yahoo, Apple, and Google. Who you are: You are someone who prefers to communicate through code. You love to create and have a strong desire to learn. In fact, you’re the first to rattle off which WWDC video would help your coworker. You can speak to language best practices, understand when it’s reasonable to swizzle methods, have a strong understanding of generics and protocol oriented programming, and know the advantages and tradeoffs between closure/blocks and delegates. You’re also diligent about meeting allocated budgets and can work within time constraints, but you will never sacrifice quality. On top of this, you are comfortable working in cross-functional teams and can share insights and expectations with stakeholders, Clients, team members, and various levels of management. What you’ll do:  Design, program and test software. Author and maintain relevant documentation for developers, Clients, and users. Develop and refine prototypes to confirm requirements. Program according to project plans (versions, sprints). Lead release and post-release activities, such as support, versioning, and maintenance. Collaborate with our pencils (designers) to create interfaces that conform to Apple’s Human Interface Guidelines. Peer review other team members’ code, and learn and adapt from peer review of your own code. Support sales and project managers with technical insights, leading to the creation of budgets and schedules for projects.  "
209,fullstack+developer,Senior Android Developer,Calgary,Robots & Pencils ,https://stackoverflow.com//jobs/164655/senior-android-developer-robots-pencils,"About this job Job type: Full-timeExperience level: Mid-Level, SeniorRole: Mobile DeveloperIndustry: frontier technology, Innovation, Mobile DevelopmentCompany size: 51-200 peopleCompany type: PrivateTechnologies android, version-control, java, android-studio, mvp Job description At Robots and Pencils, we’re expanding and looking for a Senior Android Developer to join our talented and world-class robot team.  Who you are: You are someone who prefers to communicate through code.  You love to create and have a strong desire to learn. You have strong opinions but that are weakly held; you are humble yet confident. In fact, you’re the first to pass along the latest headache-busting library from Square to your colleagues just minutes after sending a link to a mind clarifying blog post from Romain Guy. You can speak to language best practices and are not afraid of anonymous inner classes. You never overlook the saved instance state and have contemplated the tradeoffs between activities, fragments, and views. You have knowledge of how a RESTful web service works, what makes it RESTful and how it can be accessed from Android. You are also diligent about meeting allocated budgets and can work within time constraints, but you will never sacrifice quality. What you’ll do:  Design, program and test software. Author and maintain relevant documentation for developers, clients and users. Develop and refine prototypes to confirm requirements. Program according to project plans (versions, sprints). Test according to pre-determined test plans. Support release and post-release activities, such as support, versioning and maintenance. Collaborate with our pencils (designers) to create interfaces that conform to the Google design guidelines. Peer review other team members’ code, and learn and adapt from peer review of your own code. Support sales and project managers with technical insights, leading to the creation of budgets and schedules for projects.  REQUIREMENTS  10+ years of delivering software with preference given to those who have a degree in Computer Science, Computer Engineering or equivalent Solid understanding and practical knowledge of the full mobile development and application lifecycle Solid understanding of Android UX/UI guidelines and best practices Experience with Android using Android Studio and JAVA Experience with a distributed Version Control System Experience with mobile development issues related to performance optimization, caching and security Familiar with Architecture patterns (MVP/ MVVM etc.) Excellent communications skills with the ability to share insights and expectations with clients, stakeholders, and colleagues, both locally and remotely.  "
210,fullstack+developer,Software Development Manager,Calgary,Solium,https://stackoverflow.com//jobs/174795/software-development-manager-solium,"About this job Location options: Paid relocationJob type: Full-timeExperience level: ManagerIndustry: Financial Services, FinTech, SaaSCompany size: 501-1k peopleCompany type: PublicTechnologies java Job description About SoliumSolium is fulfilling a vision of becoming the global leader in equity-based (stock) incentive and share purchase savings plan management. We specialize in the delivery of complete web-based services for the full lifecycle of equity-based incentive and savings plans. Through our technically advanced Solium Shareworks™ platform, Solium is setting the industry’s service standard for the administration and execution of all types of equity-based incentives and savings plans.Why work at SoliumSolium is a fast growing company where every member of our team is important to our success. If you have an unfailing commitment to excellence, alignment to customer interests, and strong problem-solving skills, Solium would welcome your contribution to our enthusiastic team. We reward our people with a competitive compensation and benefits package. We currently have a full-time, permanent opportunity for:Software Development ManagerSolium is looking for a helms-person to help pilot their financial services Death Star through more than $10,000,000,000 of transactions per year.         If you:  Are a leader who believes in leader-leader self-organizing teams and is willing to work on that evolution Are a coach who supports broad growth because you know that developers have careers and not just jobs   Are a pragmatic problem solver who can identify process inefficiencies and find creative ways to eliminate them Are excited by the challenge of helping us evolve from a midsize SaaS application to a global enterprise platform  Then we are looking for you!We are big fans of Turn the Ship Around! by L. David Marquet, and are working to build and reinforce a culture of action and ownership. You will help foster leadership through all levels of the organization. You are not a master developer, but have a strong technical background and familiarity with patterns and practices. You know that agile is a description, not a dogma, and that continuous improvement is achievable.Requirements:  Foster a team culture that encourages ownership, continual learning, and customer delight Provide hands-on coaching and mentoring to Software  Developers for technical and soft skill growth Work with product owners and clients to contribute to strategic growth of the platform Remove barriers to keep product teams close to the client and product to find value in what we build   Champion product ownership and spread leadership throughout the team Ruthlessly identify process weakness and build and use metrics to drive improvement Take a lead role in recruiting and hiring Software Developers Familiarity with the enterprise Java technology stack. While we are not dogmatic about what technologies we use, this is the one we are using right now. Help lead the team to balance commercial viability, scalability, security, and technical innovation to evolve the Shareworks platform  Qualifications:  Bachelors of Science in Computer Science, or Equivalent experience Familiarity with development and deployment of enterprise applications Working knowledge of management techniques and strategies 8+ years’ experience as a developer or engineer      5+ years’ experience as a development or engineering team lead (or other technical management)  If you've read this far and you're thinking ""I want to be a part of this"", we agree! Just send an email to dev-careers@solium.com with Software Development Manager in thesubject and we'll talk about how your career is about to get better.​​ "
211,fullstack+developer,Mobile Application Developer for Canada's fastest growing ticketing company,Calgary,Showpass,https://stackoverflow.com//jobs/150066/mobile-application-developer-for-canadas-fastest-showpass,"About this job Compensation: EquityJob type: Full-timeExperience level: Junior, Mid-Level, SeniorRole: Mobile DeveloperIndustry: Entertainment, Software Development, TicketingCompany size: 11-50 peopleCompany type: VC FundedTechnologies swift, kotlin, objective-c, java, javascript Job description THE ROLE: Mobile Application Developer (full-time permanent role) THE LOCATION: Calgary, Alberta THE PERKS:  A unique and fun place to work – flexible hours and vacation policy, in-house chef, fully stocked snack and fresh pressed juice bar, gym membership, dog-friendly office. Competitive compensation and benefits package  THE RESPONSIBILITIES:  Build new apps using Swift and Kotlin with AR features Deliver the best user experience to meet the needs of current users and gain new users Integrate peripheral hardwares to mobile application Work closely with backend developers and UX designers to effectively build app features Manage app releases on App Store and Google Play Troubleshoot and debug apps Participate in routine standups, code reviews and testing parties Write clean code in a testable, reliable and sustainable way  THE QUALIFICATIONS:  Post secondary education in engineering or computer science would be an asset  Experience with published apps is required Experience with the following technologies is required: Objective C or Java, Javascript, HTML and CSS, REST API, Git and Github, Unit testing Experience with the following technologies would be an asset: Swift, Kotkin, continuous integration, ARKit/ARCore Experience working in a technology or software company would be an asset Excellent verbal and written communication skills Strong testing and debugging skills Must work great in a team and also as an individual contributor Ability to champion new ideas and develop creative approaches Analytical thinker with the ability to problem solve in a fast-paced work environment Must have the hustle and drive to take initiative and make things happen!  NOTE: We will only contact qualified candidates of interest "
212,fullstack+developer,Full Stack Developer for Canada's fastest growing ticketing company,Calgary,Showpass,https://stackoverflow.com//jobs/150065/full-stack-developer-for-canadas-fastest-growing-showpass,"About this job Compensation: EquityJob type: Full-timeExperience level: Junior, Mid-Level, SeniorRole: Full Stack DeveloperIndustry: Entertainment, Software Development, TicketingCompany size: 11-50 peopleCompany type: VC FundedTechnologies django, docker, angularjs, python, javascript Job description THE ROLE: Full Stack Developer (full-time permanent role) THE LOCATION: Calgary, Alberta THE PERKS:  A unique and fun place to work – flexible hours and vacation policy, in-house chef, fully stocked snack and fresh pressed juice bar, gym membership, dog-friendly office. Competitive compensation and benefits package  THE RESPONSIBILITIES:  Work with developers and designers to make exciting new features and elegant pages Learn new technologies, frameworks and concepts in a short period of time Assist production deployment and provide post-production support and troubleshooting Participate in routine standups, code reviews and testing parties Write clean code in a testable, reliable and sustainable way  THE QUALIFICATIONS:  Post secondary education in engineering or computer science would be an asset Minimum 1 year experience working in a technology or software company Must have experience working with the following technologies: Python, Django or similar (Flask, Rails, Node.js, Go), Git, Amazon Web Services (AWS), Docker, Kubernetes, Fabric, Chef or other infrastructure automation tools, AngularJS or similar frontend frameworks (Backbone, Ember, Polymer) Strong testing and debugging skills Must work great in a team and also as an individual contributor Ability to champion new ideas and develop creative approaches Analytical thinker with the ability to problem solve in a fast-paced work environment Must have the hustle and drive to take initiative and make things happen!  NOTE: We will only contact qualified candidates of interest "
